x,y,prod
-69.78794860839844,-77.62265014648438,Argui-Film
-37.09160232543945,140.3942108154297,Argus Film
41.467193603515625,25.341712951660156,Argus Film Produktie
15.893896102905273,95.19155883789062,Argyle Enterprises
-34.145267486572266,137.061279296875,Argyle Productions
-57.888526916503906,-56.082393646240234,Argyll Film Partners
-103.9403305053711,71.14615631103516,Aria
114.99586486816406,15.850540161132812,Aria Films
-9.616357803344727,-54.50131607055664,Aria Persys
87.98959350585938,-6.4526896476745605,Aria Relic Cinema
-53.810691833496094,135.52890014648438,Aria films
3.6482019424438477,128.3246307373047,Ariaana Viviana Vidya Nirvana
-100.36282348632812,-3.5958175659179688,Ariadne
-56.54513931274414,-7.79335355758667,Arian Film
-68.28815460205078,-87.05379486083984,Ariane Mararía Films
-51.72410583496094,-45.23764419555664,Ariane& Garoé
-26.835796356201172,-14.164013862609863,ArieScope Pictures
7.589262962341309,55.71025085449219,Ariel Film
-102.20220184326172,18.792509078979492,Ariel Films
26.354299545288086,38.37002944946289,Aries
35.166996002197266,56.03611373901367,Aries Cinematográfica Argentina
-121.1032943725586,67.09898376464844,Aries Films
59.45097732543945,-22.723419189453125,Aries Films International
5.333682060241699,76.74396514892578,Aries Productions
48.098785400390625,105.73674774169922,Aries Telecasting
-51.59450912475586,145.83111572265625,Arifa Productions
158.51747131347656,-33.27672576904297,Ariola Productions. Inc.
-34.314640045166016,91.19165802001953,Arion
127.3593978881836,7.192574501037598,Arion Film
-23.43950653076172,48.669891357421875,Arion Productions
-164.5493927001953,12.3760986328125,Ariroad
165.31922912597656,-3.404790163040161,Aris Pioneer Enterprises Company
86.72640991210938,-21.024341583251953,Arista Films
166.9648895263672,-53.557804107666016,Arista Productions Inc.
64.62802124023438,2.3587660789489746,Aristar Entertainment
168.79054260253906,-53.56092834472656,Aristos Films
5.827722072601318,61.299156188964844,Arizona Films
-82.00965881347656,92.77005767822266,Arizona Productions
22.955917358398438,-13.571874618530273,Ariztical Entertainment
-119.3000259399414,33.23139572143555,Arjay Entertainment
-125.72222137451172,8.903358459472656,Arjoe Entertainment (India) Pvt. Ltd.
137.5523223876953,-9.454023361206055,Ark Angel Entertainment
32.558448791503906,7.927482604980469,Ark Entertainment
-11.328476905822754,-147.36618041992188,Ark Film
11.649123191833496,-39.5158576965332,Ark Films
80.51073455810547,-54.01443099975586,Ark Pictures
31.8518123626709,119.12530517578125,Arka Mediaworks
83.95061492919922,-120.47738647460938,Arkadas Yapim
-162.484375,50.44306945800781,Arkadena Zagreb
68.60885620117188,47.23971939086914,Arkafilm
8.486879348754883,-52.46847152709961,Arkangel Productions
-57.840065002441406,83.23469543457031,Arkanjel Productions
-122.6575698852539,28.739622116088867,Arkeofilms
3.8829150199890137,-80.58267211914062,Arkham Northwest Productions
-159.58389282226562,-44.567832946777344,Arkin Film
21.072372436523438,-98.81888580322266,Arkles Entertainment
-13.688447952270508,-1.6348720788955688,Arkoff International
-66.39022064208984,102.92813110351562,Arktos
-121.39556121826172,11.258949279785156,Arlequin Films
-7.156200885772705,163.228271484375,Arma Films
23.700218200683594,12.195189476013184,Armada Pictures
-87.04277801513672,-72.1501235961914,Armada Productions
-73.00051879882812,129.8018798828125,Armadillo Film
177.7808380126953,-7.300872325897217,Armagedon Films
128.8981170654297,28.020410537719727,Armagedon Producciones
-70.61731719970703,9.587475776672363,Armak Productions
-18.939199447631836,60.87020492553711,Arman Film
-58.1072998046875,-86.9703369140625,Armando Montelongo Productions
-22.71468162536621,117.77379608154297,Armax Japan
-60.968955993652344,-76.10778045654297,Armenfilm
-161.60646057128906,-59.41862487792969,Armenkino
-25.427927017211914,-13.59078311920166,Armian Pictures
140.9157257080078,-66.12832641601562,Arminius Films
-8.356154441833496,-69.76837921142578,Armitage
-16.501928329467773,-67.36647033691406,Armitage Film Productions Ltd.
-23.632152557373047,-82.28273010253906,Armitage Pictures
-63.18794250488281,56.10234451293945,Armonika Entertainment
-53.682559967041016,-81.35781860351562,Armor Films Inc.
-32.66020584106445,-20.72519302368164,Armory Films
-62.45540237426758,108.66069030761719,Arnaldo Jabor Produções Cinematográficas
-40.23445510864258,44.667850494384766,Arne Sucksdorff Filmproduktion
-50.179752349853516,13.086759567260742,Arnold & Richter Cine Technik (ARRI)
-50.19393539428711,-88.374755859375,Arnold Kopelson Productions
-156.40443420410156,-23.507482528686523,Arnold Leibovit Entertainment
-101.94706726074219,18.92556381225586,Arnold Pressburger Filmproduktion
0.28095564246177673,67.6684799194336,Arnold Pressburger Films
-154.84674072265625,-59.74836349487305,Aro Productions Inc.
44.63800048828125,-57.66909408569336,Arokaria
-135.63856506347656,-12.828600883483887,Aroma Films
-57.29445266723633,85.08247375488281,Aron Govil Productions
-29.30030059814453,-128.02603149414062,Aron Productions
89.042724609375,-11.925134658813477,Aronnax Animation Studios
-67.37136840820312,-74.43397521972656,Arora
13.214664459228516,-117.46073913574219,Arpa International
-76.45113372802734,31.539575576782227,Arpa Productions
-136.69039916992188,-48.527610778808594,Arpi Productions
100.7895736694336,-27.1831111907959,Arramis Films
126.50260925292969,17.3566837310791,Arrebato Films
-110.26305389404297,-38.32477569580078,Arrested Development Productions
-13.461362838745117,-128.069091796875,Arriba
43.15563201904297,2.527186155319214,Arriska Films
47.50078582763672,-102.6567611694336,Arritmia Ltd.
46.7281379699707,-122.30946350097656,Arrival Pictures
-36.84202194213867,-129.29208374023438,Arroba Films S.A. de C.V.
-55.79996871948242,-14.529573440551758,Arrow
69.83702087402344,67.2281494140625,Arrow Cinematic Group
-120.94258880615234,8.943674087524414,Arrow Film Production Co.
22.202045440673828,-139.41131591796875,Arrow Films
-94.39187622070312,30.92835807800293,Arrow Productions
135.91116333007812,5.124044418334961,Arrowhead Entertainment
-42.477752685546875,20.74592399597168,Arrowhead Pictures
57.93560791015625,-60.30781936645508,Arrowhead Productions
1.0295346975326538,-9.46147346496582,Arrowstorm Entertainment
-12.5504789352417,91.13899993896484,Ars Media
-9.741997718811035,129.3653106689453,Ars Media S.r.o.
-121.46959686279297,67.78288269042969,Ars Septima
10.650384902954102,87.60945129394531,Arsam International
-116.94590759277344,-14.438704490661621,Arsenal Films
126.2042236328125,35.55341339111328,Arsenal TV
-134.36309814453125,39.823822021484375,Arsenali Medicei
-35.711830139160156,123.2027587890625,Arsenio Hall Communications
74.90023803710938,122.9559555053711,Arshee Films
45.559417724609375,152.16421508789062,Art & Essai
-12.97848129272461,21.7141170501709,Art & Popcorn
16.47496795654297,143.331787109375,Art & Talent Group
140.7527313232422,-54.89775848388672,Art And Animation studio
-15.43548583984375,159.96470642089844,Art Beat Capital
-18.180997848510742,60.81669235229492,Art Bureau of the Organization for the Propaganda of Islamic Thought
63.47929000854492,-62.328102111816406,Art Cine Productions
-12.155312538146973,-151.1338348388672,Art Cinema Corporation
-51.27812957763672,-11.147151947021484,Art Deco Film
11.836894035339355,174.5242156982422,Art Factory
-38.57651138305664,44.585575103759766,Art Fest
-44.476078033447266,60.49006652832031,Art Film 80
-122.621337890625,-7.327773094177246,Art Film- Belgrade
94.17416381835938,-49.2644157409668,Art Filmes
30.59327507019043,73.39714050292969,Art Films
31.13857078552246,5.277701377868652,Art Films Productions
-142.86390686035156,-50.959224700927734,Art Finance Corporation
59.953758239746094,1.1109893321990967,Art Held Hostage
-54.38199996948242,138.03189086914062,Art Hill
134.30126953125,-25.97881507873535,Art In Motion
129.73739624023438,-46.33620834350586,Art Institute of the Inland Empire
48.54710006713867,-62.4384651184082,Art LA Productions
-82.89937591552734,-82.50724792480469,Art Linson Productions
-101.8999252319336,-43.32212448120117,Art Machine Productions
-8.742517471313477,-70.27153778076172,Art Mani Picture
-66.59782409667969,154.01858520507812,Art Movies
-5.126556873321533,84.62981414794922,Art Oko Film
128.4016876220703,-37.87998580932617,Art Pain Films
44.2810173034668,39.29399108886719,Art Pictures Group
43.003395080566406,49.39680480957031,Art Pictures Studio
77.80203247070312,41.7994499206543,Art Pictures Vision
17.426332473754883,28.51688575744629,Art Port
-154.09747314453125,-29.2594051361084,Art Production
24.948802947998047,-19.25881004333496,Art Sea Films
34.4149055480957,60.8505744934082,Art Theatre Guild (ATG)
-31.84848403930664,47.56056213378906,Art Top Movie Productions Ltd.
114.45054626464844,50.892669677734375,Art and Future Film Fabrik
-52.90024185180664,139.0059356689453,Art in Motion Productions
-116.01502227783203,59.32054901123047,Art of This Century Films
145.87432861328125,-42.47031021118164,Art of War Films
133.95022583007812,-46.82750701904297,Art-Bazar Studio
-55.59691619873047,75.20662689208984,Art-Fiction
-12.830171585083008,151.7758026123047,Art-Film GmbH
-45.93844223022461,32.34447479248047,Art-Light Productions
-47.93396759033203,-37.24506759643555,ArtBox Company
-64.70948028564453,106.93000030517578,ArtCam
-59.198875427246094,-96.19880676269531,ArtCastle
-168.20352172851562,-55.357261657714844,ArtFilmBaku
92.64439392089844,51.36883544921875,ArtFilms
93.46270751953125,-30.364545822143555,ArtProd
62.034236907958984,26.898235321044922,ArtSpear Entertainment
132.73500061035156,3.4684057235717773,ArtStar Pix
-91.08695983886719,109.68266296386719,Arta Film
120.42385864257812,-45.142086029052734,Artabin
-146.68568420410156,-17.672208786010742,Artalb Film
-80.51110076904297,10.504534721374512,Artangel
101.12920379638672,55.395790100097656,Artangel Media
-67.78892517089844,59.89290237426758,Artanis Productions
-49.3016357421875,83.6856918334961,Artanis Productions Inc.
-29.80611228942871,-71.5357894897461,Artaxerxes Productions
-96.95907592773438,-110.52501678466797,Artbees
20.686426162719727,44.328060150146484,Artbox
30.72123146057129,66.06126403808594,Artcam International
-29.2434139251709,51.235015869140625,Artco-Film
-136.94505310058594,-63.156490325927734,Artcraft Pictures Corporation
-28.932788848876953,11.68675422668457,Artdeluxe
-80.72119140625,104.47431182861328,Arte 7
-70.17106628417969,-44.538368225097656,Arte Deutschland TV
45.01631546020508,62.82875061035156,Arte France Cinéma
-63.86743927001953,-72.95523071289062,Arte Prize
27.88197898864746,165.2537384033203,Arteam Produkciós Iroda
14.93947696685791,80.24790954589844,Artear
-149.2653045654297,-20.301332473754883,Artefacto producciones
-78.02244567871094,-55.58810806274414,Artemis Film
76.04385375976562,77.68907928466797,Artes Productions
-138.63633728027344,38.481834411621094,Artexfilm
19.85603141784668,50.963775634765625,Artfilm
-31.107803344726562,-20.814260482788086,Artfire Films
-75.10066223144531,-45.936256408691406,Artforce International
3.924967050552368,153.33486938476562,Artha Film Studios
-62.9291877746582,95.0247802734375,Artha Motion Pictures
-53.348384857177734,145.741455078125,Arthouse
28.036771774291992,28.606910705566406,Arthouse Traffic
-38.59955596923828,125.7263412475586,Arthur Cantor Films
-65.14842987060547,-37.226478576660156,Arthur Cohn Productions
80.36776733398438,73.05117797851562,Arthur Goldblatt Productions
75.71727752685547,55.66949462890625,Arthur Krensky Films
6.674742221832275,-52.430904388427734,Arthur Lubin Productions
-115.07878875732422,-14.709036827087402,Arthur Olivier Productions
-1.4808226823806763,-104.19237518310547,Arthur Pictures
-87.02484893798828,82.78117370605469,Arthur S. Lyons Productions
-4.081980228424072,-123.51050567626953,ArthurCox
42.78316116333008,1.9171794652938843,Arti Film
-64.99182891845703,3.7848129272460938,Arti Productions
-49.7530403137207,-87.58917236328125,Artic Productions LLC
-104.95614624023438,12.319231033325195,Articulus Entertainment
85.52680969238281,-83.92750549316406,Artifact 2613
-66.1851806640625,98.71505737304688,Artificial Eye
-42.28888702392578,36.80408477783203,Artificial Horizon
-98.71765899658203,-42.085205078125,Artificial Person Productions
94.6272201538086,-18.37923812866211,Artigo Indie
39.60449981689453,6.83256196975708,Artikulacija
-140.22726440429688,62.59434127807617,Artikulo Uno Productions
-24.66660499572754,30.09812355041504,Artileria
-25.359254837036133,113.82572937011719,Artimagen
25.27108383178711,-42.79100036621094,Artimages
-115.41385650634766,69.84789276123047,Artimaña Producciones S.L.
9.046438217163086,-72.6104736328125,Artimm
-31.40074348449707,-73.31017303466797,Artina Films
-127.16132354736328,25.345163345336914,Artis 3
46.81769561767578,27.258007049560547,Artis Film
-20.457746505737305,-37.661922454833984,Artisan Entertainment
-120.89025115966797,-26.775089263916016,Artisan Films
25.891372680664062,-145.05557250976562,Artisk & Multix Entertainment
-89.63211822509766,16.10243797302246,Artist & Repertoire Filmproduction
6.96639347076416,-37.98937225341797,Artist Circle Entertainment
-53.661766052246094,135.48585510253906,Artist Entertainment
12.100735664367676,79.19994354248047,Artist Film
-127.36732482910156,-46.50029754638672,Artist Film Company
-89.90217590332031,20.839685440063477,Artist Services
59.488826751708984,13.058868408203125,Artist View Entertainment
-61.65707778930664,-62.40561294555664,Artist Vodka Films
33.89506912231445,74.63546752929688,Artista Filmi Oy
-26.08135986328125,138.85691833496094,Artista Management
-27.771726608276367,35.83734130859375,Artistas Argentinos Asociados (AAA)
80.37355041503906,85.09442138671875,ArtisteFilm Company
-14.910139083862305,-75.9478988647461,Artistes Alliance Ltd.
72.74199676513672,94.82381439208984,Artistfilm
-26.548171997070312,28.687416076660156,Artisti Associati
-19.523914337158203,65.93748474121094,Artisti Tecnici Associati (ATA)
-18.045738220214844,154.41184997558594,Artistic Crab Entertainment
-32.114112854003906,-108.95349884033203,Artistic Film Production Company
108.23194885253906,-89.53640747070312,Artistic Films
-66.53519439697266,-102.65890502929688,Artistry Limited
-130.97357177734375,-30.9024715423584,Artists Alliance
33.42527770996094,-99.26969146728516,Artists Complex Pictures
-7.551601409912109,-20.136972427368164,Artists Entertainment Complex
-29.188636779785156,-9.150054931640625,Artists First
63.37202453613281,1.6843109130859375,Artists Independent Productions
-57.3997688293457,108.99727630615234,Artists Management Group (AMG)
-63.068572998046875,-67.15137481689453,Artists Production Group (APG)
-25.563034057617188,-15.84223461151123,Artists Public Domain
-28.88218116760254,11.705415725708008,Artists Union For Cinema & Video
170.92662048339844,-40.84410858154297,Artists Unlimited Films
30.79764175415039,-56.7183723449707,Artists XVI Productions
120.23152923583984,-44.82062911987305,Artizana Film
-84.29544830322266,91.88172149658203,Artizm
-11.682764053344727,114.34517669677734,Artmedia
-104.15296936035156,9.388776779174805,Artna Films Ltd.
-21.666337966918945,149.37527465820312,Artomas Communications
93.79924774169922,93.00199127197266,Artphile
-19.74047088623047,-161.49562072753906,Artrama
-80.53093719482422,16.28276252746582,Arts Council Of Northern Ireland's Lottery Fund
42.791297912597656,57.70680618286133,Arts Council of England
50.84276580810547,-82.82872009277344,Arts Council of Wales
97.13912963867188,-8.589259147644043,Arts and Letters Entertainment
2.254925012588501,-6.78945779800415,Arts+Labor
171.3331298828125,-58.87493133544922,Artsploitation Films
21.322837829589844,-4.625035762786865,Arturo González Producciones Cinematográficas
-130.48709106445312,-16.608789443969727,Arturo González Producciones Cinematográficas- S.A
-135.93240356445312,-23.091928482055664,Arturo Mio
17.51646614074707,-39.392059326171875,Arturo Production
45.024620056152344,-23.446626663208008,Arturo Productions
166.59490966796875,-51.7663459777832,Arturo and Mario Productions
137.25852966308594,-73.41108703613281,Artvamp
121.83087158203125,-1.900261402130127,Artview Investment Co. Ltd.
60.11226272583008,-63.169734954833984,Artvision
50.527503967285156,15.008938789367676,Artwalker
-15.555418014526367,-117.5733642578125,Artwave Productions
-42.506797790527344,115.96219635009766,Artwell Productions
36.44153594970703,13.750266075134277,Artza Productions
-92.588134765625,119.3156509399414,Artès Films
21.54414939880371,0.514103889465332,Artédis
-6.119022369384766,26.86692237854004,Artémis Productions
81.18500518798828,108.18828582763672,Arunachal Creations
43.53750228881836,155.9842987060547,Arunachala Cine Creations
67.91265869140625,107.75666046142578,Arundhaty Movies
26.129642486572266,-76.20024108886719,Aruze
97.83621978759766,55.043006896972656,Arva Filmproduction
-43.53150177001953,101.86231231689453,Arvi Enterprise
-112.47586822509766,-29.748064041137695,Arvo Film
149.33192443847656,-45.328590393066406,Arwayne Productions
-4.064445972442627,25.634450912475586,Arwin Productions
-67.20624542236328,123.50482177734375,Arx
-24.260536193847656,122.4030532836914,Arya Films
-12.31140422821045,155.51951599121094,Aryaki Arts
-14.758790969848633,124.86779022216797,Aryaman Films
-48.90696716308594,136.4705810546875,Aryan Brothers Entertainment
43.062950134277344,154.41041564941406,Aryan Films
-155.9523468017578,54.106998443603516,Aryana Film
-37.980106353759766,88.7611083984375,Arza-Gerard 2 Films
41.71389389038086,62.793121337890625,Arzu Film
-64.0250244140625,55.38853073120117,Arà
14.015758514404297,38.67129135131836,As Films Producción
-33.40412902832031,-68.5883560180664,AsDuesDon
-16.935380935668945,-144.14202880859375,Asa Films
127.5574722290039,43.310874938964844,Asahi Breweries
38.23151779174805,73.1957778930664,Asahi Broadcasting Corporation (ABC)
-11.928194046020508,119.22392272949219,Asahi Broadcasting Nagano Co. (abn)
-25.819366455078125,-3.91235613822937,Asahi National Broadcasting Company
36.45433044433594,60.67381286621094,Asahi Shimbun
89.26148986816406,59.04154968261719,Asallam Films
128.67112731933594,-9.58989429473877,Asalva
154.1416015625,-29.060749053955078,Asam Film Company Inc.
-10.133135795593262,22.025163650512695,Asap Films
-25.511674880981445,61.66621780395508,Asatsu
30.94907569885254,57.90587615966797,Asatsu-DK
122.94960021972656,-44.23050308227539,Asbrell Productions
111.17924499511719,47.28257369995117,Asbury Park
21.03791046142578,-3.990485191345215,Ascendant Films
70.2636947631836,-3.6990411281585693,Ascendant Pictures
-20.935331344604492,146.6248779296875,Ascension
71.4583969116211,9.426263809204102,Ascension Media
74.98587036132812,-77.24889373779297,Ascension Pictures
49.24156188964844,-23.557973861694336,Ascent Film
-149.5747833251953,-19.647613525390625,Ascent Releasing
117.05548095703125,34.76692581176758,Ascona Films Inc.
-24.10910415649414,56.28367614746094,Ascot
1.52230703830719,-76.41287994384766,Ascot Elite Entertainment Group
75.29743957519531,-78.93754577636719,Ascot Entertainment Group
20.27490997314453,-1.571555495262146,Ascot Film
-20.578393936157227,152.98715209960938,Asegarce Zinema
40.57821273803711,-141.9200439453125,Aseman Honar
-50.02362060546875,17.847492218017578,Aseman Parvaz Film
-55.06582260131836,-12.91975212097168,Asesinos Inocentes
18.35727882385254,-2.515469789505005,Asgaard Entertainment
-100.00183868408203,-110.8073959350586,Asghar Farhadi Productions
128.5322723388672,-64.79735565185547,Ash Films
103.7852554321289,-4.520829677581787,Ash Mountain Films
1.801361322402954,151.5883331298828,Asha Produtions
71.20895385742188,81.47103118896484,Ashdale Films Malta Ltd.
134.79122924804688,-76.16146087646484,Ashdown-Gonzalez Productions
-138.02688598632812,-41.703758239746094,Asher Films
72.32433319091797,-127.9491958618164,Asher-Grodin Productions
-47.09003829956055,39.941646575927734,Ashi Productions Company
47.754547119140625,108.33527374267578,Ashiq Usman Productions
11.638402938842773,175.54501342773438,Ashirbad Chalachchitra
1.9691046476364136,152.60118103027344,Ashirbad Cholochitro
83.2501220703125,-46.7066764831543,Ashmawey Films
81.72661590576172,121.48828887939453,Ashok Honda Productions
27.863876342773438,145.888916015625,Ashok Kumar Productions
23.757898330688477,136.56173706054688,Ashok Mehta Visuals Pvt. Ltd.
-19.272781372070312,113.21370697021484,Ashoub Movies Production
-160.87152099609375,-34.59236145019531,Ashtianfilm Production
-17.548114776611328,-31.082164764404297,Ashton Productions
-14.165202140808105,126.57406616210938,Ashu Bedra Venture
35.4366340637207,122.50188446044922,Ashutosh Gowariker Productions
-5.296113014221191,132.90869140625,Ashwami Films
78.35974884033203,104.67351531982422,Ashwin Varde Productions
-0.37999483942985535,84.7622299194336,Asi Film
-19.79769515991211,-50.09846115112305,Asia Bright Investment
-57.306549072265625,130.6553955078125,Asia Culture Technology Investment
32.11813735961914,30.320894241333008,Asia Digital Entertainment
72.74549865722656,10.718242645263672,Asia Pictures Entertainment (APE)
104.384033203125,43.04926300048828,Asia Premium Investment
17.855138778686523,34.164459228515625,Asia Tropical Films
-103.39106750488281,-107.93035125732422,Asia Union Film & Entertainment Ltd.
-151.09410095214844,35.901031494140625,Asia-Do
77.94615173339844,113.61669158935547,Asian Cinemas
-63.456729888916016,110.53254699707031,Asian Film Location Services
-15.531031608581543,77.64266967773438,Asian Union Film & Entertainment
-151.7111053466797,-25.23859977722168,Asian Union Film Ltd.
155.53253173828125,0.5798640251159668,Asian Vision
20.98204803466797,78.21206665039062,Asiatic Associates
32.99885177612305,150.67694091796875,Asiatic Ddhoni Chitra
-64.6576919555664,1.0866270065307617,Asifilms
8.899651527404785,143.21717834472656,Asin Movie Creations
155.41355895996094,-56.49585723876953,Ask Around Productions
34.63136672973633,22.386690139770508,Aska Film Productions
-131.0165252685547,-0.09316461533308029,Aslan Productions
61.12653732299805,19.124113082885742,Aslanyurek Film Production
-12.786844253540039,57.500518798828125,Asmara Films
-17.21257209777832,152.6307830810547,Asmik Ace
44.849918365478516,61.96779251098633,Asmik Ace Entertainment
6.037406921386719,149.64456176757812,Asmita Chitra
100.27973937988281,103.34197235107422,Asmiya Production
-147.7078857421875,38.07406997680664,Asociatia Filmtett
46.725040435791016,2.9801928997039795,Asopa Films Incorporation
-76.32771301269531,33.299949645996094,Aspa Producciones
-35.731204986572266,21.325098037719727,Aspa Producciones Cinematográficas
-144.02166748046875,27.317424774169922,Asparas Films
-74.9658203125,1.7355854511260986,Aspect
10.136235237121582,-57.21672058105469,Aspect Ratio Film
140.2946014404297,4.743943691253662,Aspen Entertainment Group
-6.1260881423950195,7.958374977111816,Aspen Film Society
-8.550172805786133,-17.920265197753906,Aspen Productions (I)
-75.54020690917969,-55.63417053222656,Aspiration Films
83.93816375732422,-78.21392059326172,Aspire Motion Pictures
-10.95228385925293,-52.49201202392578,Aspire Productions
-136.94651794433594,-12.881996154785156,Asr-e Jadid Cinema Group
-3.084984064102173,-146.22732543945312,Ass. Amici del Fungo Cardoncello
-18.49641990661621,35.43527603149414,Assassin Films
147.07968139648438,-29.494842529296875,Assemblage
64.49991607666016,-10.279276847839355,Assemblage Entertainment
75.33708190917969,-122.02764892578125,Assemblage of Nouns Productions
-98.94267272949219,-94.73483276367188,Assemble Media
-46.1721305847168,-75.09383392333984,Assembly Line
-23.39278793334961,-143.63418579101562,Assise Productions
30.26486587524414,-23.02643585205078,Asso Asia Films
-45.98595428466797,112.57452392578125,Associated British Corportation (ABC)
43.616058349609375,64.19401550292969,Associated British Picture Corporation (ABPC)
-16.626054763793945,2.6939752101898193,Associated British Productions (ABP)
0.14390011131763458,8.650182723999023,Associated British-Pathé
-132.7070770263672,23.37092399597168,Associated Dragon
126.04548645019531,-65.78020477294922,Associated Film Productions
-167.86727905273438,-59.1561164855957,Associated FilmGroup (AFG)
-73.19493865966797,99.0416488647461,Associated Films & Finance Corporation
13.289535522460938,99.41323852539062,Associated General Films
-50.78919982910156,10.617785453796387,Associated London Films
-66.65803527832031,-52.373477935791016,Associated Players & Producers
40.27627182006836,52.92677688598633,Associated Producers (API)
-45.733333587646484,18.07680892944336,Associated Talking Pictures (ATP)
-85.9458999633789,-9.9199800491333,Associated Television (Overseas) Limited
-42.51083755493164,116.44229888916016,Associated-Rediffusion Television
27.808095932006836,59.46870803833008,Association Coopérative des Productions Audio-Visuelles (ACPAV)
-42.08454132080078,9.551344871520996,Association of Cinema Technicians (A.C.T.)
8.456658363342285,-88.13565063476562,Associazione Culturale Iria
-158.3720245361328,-32.978153228759766,Associazione Nazionale Partigiani d'Italia (ANPI)
-121.69750213623047,48.29253387451172,Assotsiatsiya Molodykh Kinematografistov
13.39931583404541,34.751468658447266,Asta Film
91.68418884277344,66.5423583984375,Astaroth Productions
-7.793149471282959,35.0897216796875,Aster
49.240055084228516,15.982580184936523,Asteros Film
29.41031265258789,34.7276725769043,Astillero Films
-35.21136474609375,-43.68619155883789,Aston Film
-11.457449913024902,-27.644269943237305,Astoria Films
-62.848480224609375,93.3954849243164,Astors Entertainment
68.81395721435547,-113.80953979492188,Astra 22
-161.49351501464844,3.9195265769958496,Astra Film
111.85560607910156,-83.15495300292969,Astra Productions
133.0851593017578,-52.692039489746094,Astrablu Media
-1.2276300191879272,-4.854977607727051,Astral Bellevue Pathé
-21.27872085571289,50.72663116455078,Astral Films
22.558637619018555,26.998172760009766,Astral Media
-61.580787658691406,-10.324884414672852,Astral TV
-106.4522705078125,-107.8599853515625,Astralwerks
-17.000141143798828,-153.60658264160156,Astrid Lindgrens Värld
-45.46732711791992,30.18789291381836,Astro C.C.
-4.69344425201416,-110.45404052734375,Astro Cooperativa
14.816144943237305,79.58985900878906,Astro Shaw
-89.95501708984375,43.87396240234375,Astrocompass Media Company
-68.35810852050781,38.57213592529297,Astrolab Pictures
-98.51441955566406,46.05246353149414,Astrolabio Producciones S.L.
91.13946533203125,47.48941421508789,Astromech Records
-5.485080242156982,34.62043380737305,Astron
-51.47421646118164,-80.93927764892578,Astron-6
-147.73065185546875,37.96636199951172,Astur Company
45.78802490234375,-24.47344970703125,Asturias Films
5.7205705642700195,77.08920288085938,Astute Films
71.52168273925781,117.39753723144531,Aswathy Films
14.896665573120117,43.094512939453125,Asya Film
-58.924495697021484,76.09455871582031,Asylum Entertainment
-84.37478637695312,23.916353225708008,Asylum Films
-61.26858901977539,-2.221562147140503,Asymmetric VFX
-98.0272216796875,-93.54549407958984,Asymmetrical Productions
138.53013610839844,-32.05224609375,At Group
159.93246459960938,8.386453628540039,At Risk Entertainment
-30.692869186401367,64.8361587524414,At Yapim
-27.09343910217285,66.269775390625,Ata Produkcija d.o.o.
-5.252442359924316,-165.20188903808594,Atadeniz Film
69.2666244506836,43.81976318359375,Atalanta Film
93.29818725585938,-48.502559661865234,Atalante Film
-166.27499389648438,9.94119644165039,Ataraxia Entertainment
-4.855440616607666,150.65834045410156,Atchafalaya
-123.88542938232422,-26.550403594970703,Atchafalaya Films
-85.1093521118164,-65.61136627197266,Atelier 41
-136.1511993408203,53.38047409057617,Atelier 44
-4.777307510375977,-153.61813354492188,Atelier VFX
-33.28860855102539,25.551380157470703,Atelier de Film UNATC
-14.743889808654785,0.7644177675247192,Atelier de Production
-132.25901794433594,5.8904314041137695,Atelier de Production de la Cambre ASBL
-11.037389755249023,41.52758026123047,Ateliers Zlín
126.51811218261719,1.7176533937454224,Ateliéry Bonton Zlín
-16.810375213623047,58.08053207397461,Atenea Films
104.3416976928711,22.524852752685547,Ates Film
71.27674865722656,114.69770812988281,Athaansh Commications
0.7338288426399231,67.72381591796875,Athanor
-12.444905281066895,40.77732467651367,Athena Cinematografica
41.4210090637207,158.2759246826172,Athena Enterprises
-7.959664344787598,-62.420066833496094,Athena Film A/S
84.88533020019531,-58.67893981933594,Athena Film Company
-27.199451446533203,136.95443725585938,Athena Productions
64.92701721191406,-59.92680740356445,Athens Film
-168.9300994873047,42.74546432495117,Athens Film Company
-116.18589782714844,-23.29137420654297,Athens Filmmakers' Coop
75.00859832763672,83.29685974121094,Athos Films
-1.6278784275054932,150.91452026367188,Athéna Films
-163.62957763671875,2.503615617752075,Athénaïse
-120.65034484863281,-9.966025352478027,Atilla Film
19.907991409301758,-35.50325393676758,Atilla Films
91.6968002319336,-60.04924774169922,Atilla Pictures
53.740440368652344,2.030992031097412,Atitude Produções
-18.675817489624023,158.767333984375,Atitude Produções e Empreendimentos
-94.35529327392578,29.737098693847656,Atlab
50.43864059448242,115.85417938232422,Atlanta Production
94.93617248535156,69.16925048828125,Atlanta Productions
-133.48854064941406,26.977169036865234,Atlantic
102.56233215332031,-23.766206741333008,Atlantic & Pacific Pictures
32.04232406616211,-57.37655258178711,Atlantic Consolidated Enterprises (ACE)
7.079656600952148,-84.84159851074219,Atlantic Enterprises (Poole)
-2.8887438774108887,-8.817960739135742,Atlantic Entertainment Group
-51.97835159301758,124.25657653808594,Atlantic Film
26.71440887451172,32.08809280395508,Atlantic Film Productions
-118.33539581298828,-21.681787490844727,Atlantic Film Productions.
-55.59537887573242,96.18890380859375,Atlantic Films
93.92363739013672,-26.84223175048828,Atlantic Group Films
